股票代码,股票简称,最新价,最新涨跌幅,涨停[20260421],首次涨停时间[20260421],最终涨停时间[20260421],涨停明细数据[20260421],连续涨停天数[20260421],涨停原因类别[20260421],涨停封单量[20260421],涨停封单额[20260421],涨停封单量占成交量比[20260421],涨停封单量占流通a股比[20260421],涨停开板次数[20260421],a股市值(不含限售股)[20260421],几天几板[20260421],涨停类型[20260421],market_code,code
002201.SZ,九鼎新材,13.93,10.031595576619269,涨停, 14:52:06, 14:52:06,"[{""code"":""002201.SZ"",""time"":1776754326903,""openTime"":null,""duration"":473097,""updatedTime"":1776754800000,""firstVol"":4.2831479E7,""highestVol"":4.2831479E7,""firstVolDivLTGB"":0.07114590028639264,""firstVolDivVol"":0.5065504539945074,""highestVolDivLTGB"":0.07114590028639264,""highestVolDivVol"":0.5065504539945074}]",1,年报增长+商业航天+玻璃纤维+风电叶片,12278053,171033278.29,13.002798565491874,2.0394652597661733,0,8386182479.5,首板涨停,放量涨停,33,002201
002289.SZ,*ST宇顺,29.31,5.016123253314219,涨停, 09:57:48, 09:57:48,"[{""code"":""002289.SZ"",""time"":1776736668577,""openTime"":null,""duration"":12717467,""updatedTime"":1776754800000,""firstVol"":756400.0,""highestVol"":834100.0,""firstVolDivLTGB"":0.0027018750273281765,""firstVolDivVol"":0.33006771100835164,""highestVolDivLTGB"":0.0029794208888080805,""highestVolDivVol"":0.36254955662549426}]",2,IDC并购+算力租赁+液晶显示,580150,17004196.5,20.96295538827267,0.207230671219519,0,8205443914.23,2天2板,放量涨停,33,002289
002338.SZ,奥普光电,64.06,9.993131868131869,涨停, 10:05:33, 13:09:21,"[{""code"":""002338.SZ"",""time"":1776737133580,""openTime"":1776737163580,""duration"":30000,""updatedTime"":1776737163580,""firstVol"":1780400.0,""highestVol"":1780400.0,""firstVolDivLTGB"":0.007418333333333333,""firstVolDivVol"":0.14777611636165638,""highestVolDivLTGB"":0.007418333333333333,""highestVolDivVol"":0.14777611636165638},{""code"":""002338.SZ"",""time"":1776748161997,""openTime"":null,""duration"":6638003,""updatedTime"":1776754800000,""firstVol"":6523505.0,""highestVol"":6523505.0,""firstVolDivLTGB"":0.027181270833333333,""firstVolDivVol"":0.3123310811296059,""highestVolDivLTGB"":0.027181270833333333,""highestVolDivVol"":0.3123310811296059}]",1,年报增长+大股东长春光机所+商业航天+军工电子,929251,59527819.06,3.8723220635026796,0.38718791666666663,1,15374400000.0,首板涨停,放量涨停,33,002338
002342.SZ,巨力索具,21.42,10.015408320493082,涨停, 15:00:00, 15:00:00,"[{""code"":""002342.SZ"",""time"":1776754800000,""openTime"":null,""duration"":0,""updatedTime"":1776754800000,""firstVol"":7655961.0,""highestVol"":7655961.0,""firstVolDivLTGB"":0.00801931621782987,""firstVolDivVol"":0.026462859898974685,""highestVolDivLTGB"":0.00801931621782987,""highestVolDivVol"":0.026462859898974685}]",1,商业航天+深海系泊+索具龙头+年报扭亏,7655961,163990684.62,2.6462859898974687,0.801931621782987,0,20449459800.0,首板涨停,放量涨停,33,002342
002361.SZ,神剑股份,22.69,9.985458070770735,涨停, 09:36:22, 14:26:01,"[{""code"":""002361.SZ"",""time"":1776735382823,""openTime"":1776735397823,""duration"":15000,""updatedTime"":1776735397823,""firstVol"":3920500.0,""highestVol"":3920500.0,""firstVolDivLTGB"":0.004845369712053563,""firstVolDivVol"":0.03292869464825435,""highestVolDivLTGB"":0.004845369712053563,""highestVolDivVol"":0.03292869464825435},{""code"":""002361.SZ"",""time"":1776735607858,""openTime"":1776736289826,""duration"":681968,""updatedTime"":1776736289826,""firstVol"":1.92587E7,""highestVol"":2.8878885E7,""firstVolDivLTGB"":0.02380194405650452,""firstVolDivVol"":0.12429103826938022,""highestVolDivLTGB"":0.03569158900570794,""highestVolDivVol"":0.18324591167535997},{""code"":""002361.SZ"",""time"":1776752761040,""openTime"":null,""duration"":2038960,""updatedTime"":1776754800000,""firstVol"":1.668586E7,""highestVol"":2.023566E7,""firstVolDivLTGB"":0.020622155506584892,""firstVolDivVol"":0.047242871450688825,""highestVolDivLTGB"":0.025009374841834922,""highestVolDivVol"":0.05716705099790047}]",2,商业航天+无人机+聚酯树脂+地方国资,12119263,274986077.47,3.3915825295027138,1.4978270596253387,2,18359000506.96,2天2板,放量涨停,33,002361
002565.SZ,顺灏股份,22.32,10.004928536224748,涨停, 09:30:00, 09:32:22,"[{""code"":""002565.SZ"",""time"":1776735000000,""openTime"":1776735127808,""duration"":127808,""updatedTime"":1776735127808,""firstVol"":7.720019E7,""highestVol"":7.720019E7,""firstVolDivLTGB"":0.07283422112967218,""firstVolDivVol"":7.014302964444295,""highestVolDivLTGB"":0.07283422112967218,""highestVolDivVol"":7.014302964444295},{""code"":""002565.SZ"",""time"":1776735142808,""openTime"":null,""duration"":14243236,""updatedTime"":1776754800000,""firstVol"":4.8183862E7,""highestVol"":6.1263311E7,""firstVolDivLTGB"":0.0454588785311229,""firstVolDivVol"":0.7852947817856527,""highestVolDivLTGB"":0.05779863418095057,""highestVolDivVol"":0.6412627067774664}]",1,太空算力+增资轨道辰光+环保包装,15286649,341198005.68,11.795551295228648,1.4422129966230421,1,23657948339.04,首板涨停,T字涨停||缩量涨停,33,002565
002620.SZ,ST瑞和,9.82,5.026737967914445,涨停, 09:33:22, 10:29:14,"[{""code"":""002620.SZ"",""time"":1776735202808,""openTime"":1776735907980,""duration"":705172,""updatedTime"":1776735907980,""firstVol"":232500.0,""highestVol"":2950700.0,""firstVolDivLTGB"":7.372519552659106E-4,""firstVolDivVol"":0.042948978460856393,""highestVolDivLTGB"":0.009356599330766118,""highestVolDivVol"":0.5184671071127355},{""code"":""002620.SZ"",""time"":1776735937980,""openTime"":1776735989551,""duration"":51571,""updatedTime"":1776735989551,""firstVol"":1607700.0,""highestVol"":1672900.0,""firstVolDivLTGB"":0.005097978359058083,""firstVolDivVol"":0.20054386468247534,""highestVolDivLTGB"":0.0053047260041477065,""highestVolDivVol"":0.20713180214201696},{""code"":""002620.SZ"",""time"":1776738554577,""openTime"":null,""duration"":10831467,""updatedTime"":1776754800000,""firstVol"":1541700.0,""highestVol"":1910600.0,""firstVolDivLTGB"":0.004888693933047116,""firstVolDivVol"":0.08675894805408577,""highestVolDivLTGB"":0.00605846703540236,""highestVolDivVol"":0.10544368329918527}]",2,重整投资人+光伏建筑一体化+建筑装饰,668747,6567095.54,3.5630253121650406,0.21205807885084382,2,3096838175.46,2天2板,缩量涨停,33,002620
002752.SZ,昇兴股份,6.9,10.047846889952167,涨停, 09:30:00, 09:30:00,"[{""code"":""002752.SZ"",""time"":1776735000000,""openTime"":null,""duration"":14386044,""updatedTime"":1776754800000,""firstVol"":4.576643E7,""highestVol"":4.576643E7,""firstVolDivLTGB"":0.0469145789829895,""firstVolDivVol"":8.4654355035912,""highestVolDivLTGB"":0.0469145789829895,""highestVolDivVol"":8.4654355035912}]",1,一季报增长+金属包装+越南扩产,18281300,126140970.0,99.37001282803905,1.8739925590912945,0,6731135051.1,首板涨停,一字涨停||缩量涨停,33,002752
002846.SZ,英联股份,16.29,9.99324780553679,涨停, 13:05:21, 13:05:21,"[{""code"":""002846.SZ"",""time"":1776747921980,""openTime"":null,""duration"":6878020,""updatedTime"":1776754800000,""firstVol"":2.900642E7,""highestVol"":2.900642E7,""firstVolDivLTGB"":0.11285750089752435,""firstVolDivVol"":2.273941103222543,""highestVolDivLTGB"":0.11285750089752435,""highestVolDivVol"":2.273941103222543}]",1,固态电池+复合集流体+锂金属负极,5289800,86170842.0,28.059187710438604,2.0333219797412663,0,4237933925.79,首板涨停,放量涨停,33,002846
002853.SZ,皮阿诺,29.03,10.003789314134144,涨停, 10:45:06, 10:45:06,"[{""code"":""002853.SZ"",""time"":1776739506200,""openTime"":null,""duration"":9879844,""updatedTime"":1776754800000,""firstVol"":1.0E7,""highestVol"":1.0E7,""firstVolDivLTGB"":0.07769717084788165,""firstVolDivVol"":2.396644697423607,""highestVolDivLTGB"":0.07769717084788165,""highestVolDivVol"":2.396644697423607}]",1,AI设计+电竞房+群核科技酷家乐+实控人拟变更,1158200,33622546.0,21.401619442175715,0.8998886327601652,0,3736300779.45,首板涨停,放量涨停,33,002853
002950.SZ,奥美医疗,14.38,10.022953328232598,涨停, 11:11:37, 11:11:37,"[{""code"":""002950.SZ"",""time"":1776741097034,""openTime"":null,""duration"":8289010,""updatedTime"":1776754800000,""firstVol"":4.99426E7,""highestVol"":4.99426E7,""firstVolDivLTGB"":0.11049364905989524,""firstVolDivVol"":1.4024267852828447,""highestVolDivLTGB"":0.11049364905989524,""highestVolDivVol"":1.4024267852828447}]",1,医用敷料+AI医疗+三胎+出口第一,11614900,167022262.0,29.250076481486946,2.5696953792269066,0,6499691105.42,首板涨停,放量涨停,33,002950
002952.SZ,亚世光电,27.29,9.995969367190652,涨停, 10:25:21, 10:25:21,"[{""code"":""002952.SZ"",""time"":1776738321834,""openTime"":null,""duration"":11064210,""updatedTime"":1776754800000,""firstVol"":2.2714E7,""highestVol"":2.2714E7,""firstVolDivLTGB"":0.17253974308730466,""firstVolDivVol"":2.7530452699836374,""highestVolDivLTGB"":0.17253974308730466,""highestVolDivVol"":2.7530452699836374}]",1,电子纸+液晶显示+液晶光阀+外销,4004800,109290992.0,36.143751917835424,3.042120115858227,0,3592592923.28,首板涨停,放量涨停,33,002952
002982.SZ,湘佳股份,15.54,9.97876857749468,涨停, 14:17:29, 14:17:29,"[{""code"":""002982.SZ"",""time"":1776752249254,""openTime"":null,""duration"":2550746,""updatedTime"":1776754800000,""firstVol"":2.298286E7,""highestVol"":2.298286E7,""firstVolDivLTGB"":0.17666738693099215,""firstVolDivVol"":1.7400026649465647,""highestVolDivLTGB"":0.17666738693099215,""highestVolDivVol"":1.7400026649465647}]",1,黄羽肉鸡+猪肉概念+预制菜,10604664,164796478.56,71.85746280165844,8.151719490790802,0,2021616160.2,首板涨停,放量涨停,33,002982
003018.SZ,金富科技,47.45,9.990727862772374,涨停, 09:36:22, 09:45:52,"[{""code"":""003018.SZ"",""time"":1776735382823,""openTime"":1776735412823,""duration"":30000,""updatedTime"":1776735412823,""firstVol"":2284700.0,""highestVol"":2284700.0,""firstVolDivLTGB"":0.00962434837554631,""firstVolDivVol"":0.3063701579615945,""highestVolDivLTGB"":0.00962434837554631,""highestVolDivVol"":0.3063701579615945},{""code"":""003018.SZ"",""time"":1776735442823,""openTime"":1776735877980,""duration"":435157,""updatedTime"":1776735877980,""firstVol"":4831500.0,""highestVol"":4968500.0,""firstVolDivLTGB"":0.020352798694118268,""firstVolDivVol"":0.5828866224896153,""highestVolDivLTGB"":0.02092991416986994,""highestVolDivVol"":0.5873751406668},{""code"":""003018.SZ"",""time"":1776735892980,""openTime"":1776735922980,""duration"":30000,""updatedTime"":1776735922980,""firstVol"":427600.0,""highestVol"":427600.0,""firstVolDivLTGB"":0.0018012742878205465,""firstVolDivVol"":0.04209813729525769,""highestVolDivLTGB"":0.0018012742878205465,""highestVolDivVol"":0.04209813729525769},{""code"":""003018.SZ"",""time"":1776735952980,""openTime"":null,""duration"":13433064,""updatedTime"":1776754800000,""firstVol"":3273500.0,""highestVol"":3273500.0,""firstVolDivLTGB"":0.013789689853088306,""firstVolDivVol"":0.30342722135653055,""highestVolDivLTGB"":0.013789689853088306,""highestVolDivVol"":0.30342722135653055}]",3,液冷产能扩张+瓶盖龙头+饮料供应链,1214100,57609045.0,9.363634561737403,0.5114422621241641,3,11264036875.0,3天3板,缩量涨停,33,003018
003027.SZ,同兴科技,25.15,10.0174978127734,涨停, 10:50:59, 10:50:59,"[{""code"":""003027.SZ"",""time"":1776739859832,""openTime"":null,""duration"":9526212,""updatedTime"":1776754800000,""firstVol"":1.81423E7,""highestVol"":1.81423E7,""firstVolDivLTGB"":0.1730128983741596,""firstVolDivVol"":1.9027519177444152,""highestVolDivLTGB"":0.1730128983741596,""highestVolDivVol"":1.9027519177444152}]",1,钠电扩产+CCUS+烟气治理,3324639,83614670.85,27.433889524727427,3.1705209892779167,0,2637253345.2,首板涨停,放量涨停,33,003027
300067.SZ,安诺其,5.05,19.952494061757715,涨停, 09:30:00, 09:30:00,"[{""code"":""300067.SZ"",""time"":1776735000000,""openTime"":null,""duration"":14386044,""updatedTime"":1776754800000,""firstVol"":3.5901421E8,""highestVol"":3.5901421E8,""firstVolDivLTGB"":0.38295515674154973,""firstVolDivVol"":176.33354207647858,""highestVolDivLTGB"":0.38295515674154973,""highestVolDivVol"":176.33354207647858}]",1,拟收购烽云信息+算力服务+复牌,113451244,572928782.1999999,1334.334973330059,12.101676679745852,0,4734292589.05,首板涨停,一字涨停||缩量涨停,33,300067
300533.SZ,冰川网络,30.58,20.01569858712715,涨停, 10:13:18, 10:13:18,"[{""code"":""300533.SZ"",""time"":1776737598584,""openTime"":null,""duration"":11787460,""updatedTime"":1776754800000,""firstVol"":2.4812875E7,""highestVol"":2.4812875E7,""firstVolDivLTGB"":0.15040505431417975,""firstVolDivVol"":1.1208102487553604,""highestVolDivLTGB"":0.15040505431417975,""highestVolDivVol"":1.1208102487553604}]",1,年报扭亏+高分红+游戏+出海,3635682,111179155.55999999,14.10270662989919,2.203795201801829,0,5044895073.24,首板涨停,放量涨停,33,300533
301022.SZ,海泰科,33.4,20.01437297879986,涨停, 09:30:07, 09:30:07,"[{""code"":""301022.SZ"",""time"":1776735007808,""openTime"":null,""duration"":14378236,""updatedTime"":1776754800000,""firstVol"":141643.0,""highestVol"":3650716.0,""firstVolDivLTGB"":0.002108223896494531,""firstVolDivVol"":0.08991168351046779,""highestVolDivLTGB"":0.05433750139798599,""highestVolDivVol"":1.533645575544117}]",1,拟收购旭域股份+人形机器人+汽车模具,1715562,57299770.8,58.98209285175247,2.55345396829914,0,2244010329.2,首板涨停,放量涨停,33,301022
301486.SZ,致尚科技,209.06,19.997704052347608,涨停, 13:03:36, 14:10:03,"[{""code"":""301486.SZ"",""time"":1776747816980,""openTime"":1776747891980,""duration"":75000,""updatedTime"":1776747891980,""firstVol"":488000.0,""highestVol"":1611800.0,""firstVolDivLTGB"":0.006735330694730729,""firstVolDivVol"":0.030498391209863678,""highestVolDivLTGB"":0.02224591396263727,""highestVolDivVol"":0.09987951003888844},{""code"":""301486.SZ"",""time"":1776747966981,""openTime"":1776751453635,""duration"":3486654,""updatedTime"":1776751453635,""firstVol"":1434100.0,""highestVol"":2287357.0,""firstVolDivLTGB"":0.019793315060068314,""firstVolDivVol"":0.0862033262425923,""highestVolDivLTGB"":0.03156988895882622,""highestVolDivVol"":0.1364593007883456},{""code"":""301486.SZ"",""time"":1776751514329,""openTime"":1776751529329,""duration"":15000,""updatedTime"":1776751529329,""firstVol"":3700.0,""highestVol"":3700.0,""firstVolDivLTGB"":5.1067056496933804E-5,""firstVolDivVol"":1.922651321622724E-4,""highestVolDivLTGB"":5.1067056496933804E-5,""highestVolDivVol"":1.922651321622724E-4},{""code"":""301486.SZ"",""time"":1776751803650,""openTime"":null,""duration"":2996350,""updatedTime"":1776754800000,""firstVol"":1112406.0,""highestVol"":1711606.0,""firstVolDivLTGB"":0.01535332433771031,""firstVolDivVol"":0.05525488013843647,""highestVolDivLTGB"":0.02362342710878132,""highestVolDivVol"":0.08480742029624323}]",1,并购恒扬数据+光通信+CPO,426318,89126041.08,2.006783234055185,0.5884001457205359,3,15147182020.3,首板涨停,放量涨停,33,301486
600032.SH,浙江新能,10.86,10.03039513677812,涨停, 11:25:29, 11:25:29,"[{""code"":""600032.SH"",""time"":1776741929658,""openTime"":null,""duration"":7456386,""updatedTime"":1776754800000,""firstVol"":1.072506E8,""highestVol"":1.072506E8,""firstVolDivLTGB"":0.044600865210192506,""firstVolDivVol"":0.9976387395178056,""highestVolDivLTGB"":0.044600865210192506,""highestVolDivVol"":0.9976387395178056}]",1,绿电+氢能+浙江国资,12711600,138047976.0,10.829706150803837,0.5286202204984244,0,26114774018.64,首板涨停,放量涨停,17,600032
600103.SH,青山纸业,5.2,9.936575052854115,涨停, 10:39:33, 10:39:33,"[{""code"":""600103.SH"",""time"":1776739173815,""openTime"":null,""duration"":10212229,""updatedTime"":1776754800000,""firstVol"":9.1351929E7,""highestVol"":9.9403904E7,""firstVolDivLTGB"":0.041292197977455744,""firstVolDivVol"":0.24316900256151242,""highestVolDivLTGB"":0.04493178993187988,""highestVolDivVol"":0.2632374198110739}]",2,光模块+林浆纸+福建国资,35117194,182609408.8,8.716757378410023,1.5873404567742857,0,11504111044.4,2天2板,放量涨停,17,600103
600107.SH,ST尔雅,5.79,5.081669691470059,涨停, 13:22:52, 13:22:52,"[{""code"":""600107.SH"",""time"":1776748972002,""openTime"":null,""duration"":5827998,""updatedTime"":1776754800000,""firstVol"":2613700.0,""highestVol"":2630600.0,""firstVolDivLTGB"":0.007260277777777778,""firstVolDivVol"":0.6278389914989395,""highestVolDivLTGB"":0.007307222222222222,""highestVolDivVol"":0.6262721972378886}]",1,ST保壳+储能+服装,835300,4836387.0,14.284468355447782,0.23202777777777778,0,2084400000.0,首板涨停,缩量涨停,22,600107
600243.SH,*ST海华,4.08,4.884318766066836,涨停, 09:32:22, 09:32:52,"[{""code"":""600243.SH"",""time"":1776735142808,""openTime"":1776735157808,""duration"":15000,""updatedTime"":1776735157808,""firstVol"":84200.0,""highestVol"":84200.0,""firstVolDivLTGB"":1.9186510197106074E-4,""firstVolDivVol"":0.046056230171753636,""highestVolDivLTGB"":1.9186510197106074E-4,""highestVolDivVol"":0.046056230171753636},{""code"":""600243.SH"",""time"":1776735172808,""openTime"":null,""duration"":14213236,""updatedTime"":1776754800000,""firstVol"":79400.0,""highestVol"":2040000.0,""firstVolDivLTGB"":1.809274239489575E-4,""firstVolDivVol"":0.0339359746976108,""highestVolDivLTGB"":0.0046485131593938704,""highestVolDivVol"":0.781519365590162}]",2,退市博弈+减速器+电梯配件,1613585,6583426.8,40.10386440711666,0.36768485815198815,1,1790508000.0,8天5板,缩量涨停,22,600243
